NO_OF_FRAMES	1920
NO_OF_CAMERAS	8
NO_OF_MARKERS	3
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-02-20, 16:34:23	479140.61788143
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	
1781	7.42083	0.000	0.000	0.000	937.683	754.065	1319.862	0.000	0.000	0.000
1782	7.42500	0.000	0.000	0.000	937.639	753.136	1320.964	0.000	0.000	0.000
1783	7.42917	0.000	0.000	0.000	938.205	752.226	1321.563	0.000	0.000	0.000
1784	7.43333	0.000	0.000	0.000	938.619	751.414	1322.263	0.000	0.000	0.000
1785	7.43750	0.000	0.000	0.000	939.292	750.272	1322.927	0.000	0.000	0.000
1786	7.44167	0.000	0.000	0.000	939.042	749.644	1323.027	0.000	0.000	0.000
1787	7.44583	0.000	0.000	0.000	939.721	748.997	1323.660	0.000	0.000	0.000
1788	7.45000	0.000	0.000	0.000	940.396	748.004	1324.375	0.000	0.000	0.000
1789	7.45417	0.000	0.000	0.000	941.079	747.158	1325.381	0.000	0.000	0.000
1790	7.45833	0.000	0.000	0.000	941.944	745.927	1326.066	0.000	0.000	0.000
1791	7.46250	0.000	0.000	0.000	942.414	744.946	1326.689	0.000	0.000	0.000
1792	7.46667	0.000	0.000	0.000	942.766	744.165	1327.286	0.000	0.000	0.000
1793	7.47083	0.000	0.000	0.000	944.452	742.546	1328.815	0.000	0.000	0.000
1794	7.47500	0.000	0.000	0.000	945.120	741.413	1329.648	0.000	0.000	0.000
1795	7.47917	0.000	0.000	0.000	944.575	740.964	1329.901	0.000	0.000	0.000
1796	7.48333	0.000	0.000	0.000	944.283	740.281	1331.198	0.000	0.000	0.000
1797	7.48750	0.000	0.000	0.000	944.046	739.683	1331.968	0.000	0.000	0.000
1798	7.49167	0.000	0.000	0.000	944.347	739.145	1332.690	0.000	0.000	0.000
1799	7.49583	0.000	0.000	0.000	944.603	738.463	1333.132	0.000	0.000	0.000
1800	7.50000	0.000	0.000	0.000	944.587	737.690	1333.374	0.000	0.000	0.000
1801	7.50417	0.000	0.000	0.000	945.074	736.903	1334.000	0.000	0.000	0.000
1802	7.50833	0.000	0.000	0.000	945.323	736.009	1334.345	0.000	0.000	0.000
1803	7.51250	0.000	0.000	0.000	945.266	735.366	1334.791	0.000	0.000	0.000
1804	7.51667	0.000	0.000	0.000	945.388	734.598	1335.112	0.000	0.000	0.000
1805	7.52083	0.000	0.000	0.000	946.042	733.685	1335.937	0.000	0.000	0.000
1806	7.52500	0.000	0.000	0.000	946.330	733.137	1336.292	0.000	0.000	0.000
1807	7.52917	0.000	0.000	0.000	946.791	732.153	1336.727	0.000	0.000	0.000
1808	7.53333	0.000	0.000	0.000	947.026	731.358	1336.962	0.000	0.000	0.000
1809	7.53750	0.000	0.000	0.000	947.291	730.432	1337.363	0.000	0.000	0.000
1810	7.54167	0.000	0.000	0.000	947.089	729.882	1337.544	0.000	0.000	0.000
1811	7.54583	0.000	0.000	0.000	946.559	729.364	1337.339	0.000	0.000	0.000
1812	7.55000	0.000	0.000	0.000	946.723	728.799	1337.495	0.000	0.000	0.000
1813	7.55417	0.000	0.000	0.000	946.791	728.094	1337.573	0.000	0.000	0.000
1814	7.55833	0.000	0.000	0.000	946.768	727.507	1337.652	0.000	0.000	0.000
1815	7.56250	0.000	0.000	0.000	946.554	727.106	1337.659	0.000	0.000	0.000
1816	7.56667	0.000	0.000	0.000	946.489	726.456	1337.823	0.000	0.000	0.000
1817	7.57083	0.000	0.000	0.000	946.402	725.750	1337.910	0.000	0.000	0.000
1818	7.57500	0.000	0.000	0.000	946.144	725.414	1337.935	0.000	0.000	0.000
1819	7.57917	0.000	0.000	0.000	946.050	724.853	1337.907	0.000	0.000	0.000
1820	7.58333	0.000	0.000	0.000	946.104	724.287	1337.953	0.000	0.000	0.000
1821	7.58750	0.000	0.000	0.000	945.805	724.000	1337.868	0.000	0.000	0.000
1822	7.59167	0.000	0.000	0.000	945.623	723.694	1337.822	0.000	0.000	0.000
1823	7.59583	0.000	0.000	0.000	945.474	723.256	1337.769	0.000	0.000	0.000
1824	7.60000	0.000	0.000	0.000	945.179	722.823	1337.787	0.000	0.000	0.000
1825	7.60417	0.000	0.000	0.000	944.792	722.442	1337.576	0.000	0.000	0.000
1826	7.60833	0.000	0.000	0.000	944.163	722.284	1337.369	0.000	0.000	0.000
1827	7.61250	0.000	0.000	0.000	943.764	721.872	1337.312	0.000	0.000	0.000
1828	7.61667	0.000	0.000	0.000	943.801	721.255	1337.347	0.000	0.000	0.000
1829	7.62083	0.000	0.000	0.000	943.048	721.155	1336.739	0.000	0.000	0.000
1830	7.62500	0.000	0.000	0.000	942.607	721.041	1336.573	0.000	0.000	0.000
1831	7.62917	0.000	0.000	0.000	942.090	720.590	1336.385	0.000	0.000	0.000
1832	7.63333	0.000	0.000	0.000	941.477	720.323	1335.934	0.000	0.000	0.000
1833	7.63750	0.000	0.000	0.000	941.053	719.923	1335.727	0.000	0.000	0.000
1834	7.64167	0.000	0.000	0.000	940.350	719.629	1335.482	0.000	0.000	0.000
1835	7.64583	0.000	0.000	0.000	939.952	719.259	1335.342	0.000	0.000	0.000
1836	7.65000	0.000	0.000	0.000	939.484	718.872	1335.036	0.000	0.000	0.000
1837	7.65417	0.000	0.000	0.000	938.991	718.546	1334.383	0.000	0.000	0.000
1838	7.65833	0.000	0.000	0.000	938.316	718.247	1333.980	0.000	0.000	0.000
1839	7.66250	0.000	0.000	0.000	937.979	717.914	1333.617	0.000	0.000	0.000
1840	7.66667	0.000	0.000	0.000	936.791	717.592	1332.219	0.000	0.000	0.000
1841	7.67083	0.000	0.000	0.000	936.366	717.640	1331.854	0.000	0.000	0.000
1842	7.67500	0.000	0.000	0.000	936.036	717.218	1331.501	0.000	0.000	0.000
1843	7.67917	0.000	0.000	0.000	935.892	716.593	1331.567	0.000	0.000	0.000
1844	7.68333	0.000	0.000	0.000	934.654	716.492	1331.033	0.000	0.000	0.000
1845	7.68750	0.000	0.000	0.000	933.856	716.265	1330.893	0.000	0.000	0.000
1846	7.69167	0.000	0.000	0.000	933.068	715.895	1330.302	0.000	0.000	0.000
1847	7.69583	0.000	0.000	0.000	932.280	715.877	1329.827	0.000	0.000	0.000
1848	7.70000	0.000	0.000	0.000	930.926	715.675	1329.413	0.000	0.000	0.000
1849	7.70417	0.000	0.000	0.000	930.165	715.290	1328.917	0.000	0.000	0.000
1850	7.70833	0.000	0.000	0.000	929.559	714.831	1328.735	0.000	0.000	0.000
1851	7.71250	0.000	0.000	0.000	929.006	714.398	1328.592	0.000	0.000	0.000
1852	7.71667	0.000	0.000	0.000	928.429	713.898	1328.369	0.000	0.000	0.000
1853	7.72083	0.000	0.000	0.000	928.235	713.284	1328.773	0.000	0.000	0.000
1854	7.72500	0.000	0.000	0.000	927.682	712.973	1328.615	0.000	0.000	0.000
1855	7.72917	0.000	0.000	0.000	926.992	712.600	1328.425	0.000	0.000	0.000
1856	7.73333	0.000	0.000	0.000	926.302	712.273	1328.225	0.000	0.000	0.000
1857	7.73750	0.000	0.000	0.000	925.554	712.089	1328.078	0.000	0.000	0.000
1858	7.74167	0.000	0.000	0.000	924.832	711.856	1327.919	0.000	0.000	0.000
1859	7.74583	0.000	0.000	0.000	924.426	711.358	1327.734	0.000	0.000	0.000
1860	7.75000	0.000	0.000	0.000	923.668	710.884	1327.685	0.000	0.000	0.000
1861	7.75417	0.000	0.000	0.000	922.961	710.642	1327.359	0.000	0.000	0.000
1862	7.75833	0.000	0.000	0.000	921.950	710.599	1326.937	0.000	0.000	0.000
1863	7.76250	0.000	0.000	0.000	921.994	709.828	1326.926	0.000	0.000	0.000
1864	7.76667	0.000	0.000	0.000	921.218	709.656	1326.806	0.000	0.000	0.000
1865	7.77083	0.000	0.000	0.000	920.238	709.341	1326.682	0.000	0.000	0.000
1866	7.77500	0.000	0.000	0.000	918.688	709.488	1325.902	0.000	0.000	0.000
1867	7.77917	0.000	0.000	0.000	918.100	709.211	1325.665	0.000	0.000	0.000
1868	7.78333	0.000	0.000	0.000	917.519	709.007	1325.663	0.000	0.000	0.000
1869	7.78750	0.000	0.000	0.000	917.092	708.698	1325.655	0.000	0.000	0.000
1870	7.79167	0.000	0.000	0.000	916.411	708.408	1325.467	0.000	0.000	0.000
1871	7.79583	0.000	0.000	0.000	915.789	708.064	1325.550	0.000	0.000	0.000
1872	7.80000	0.000	0.000	0.000	915.136	707.737	1325.404	0.000	0.000	0.000
1873	7.80417	0.000	0.000	0.000	914.552	707.438	1325.430	0.000	0.000	0.000
1874	7.80833	0.000	0.000	0.000	914.053	707.192	1325.365	0.000	0.000	0.000
1875	7.81250	0.000	0.000	0.000	913.019	707.166	1325.145	0.000	0.000	0.000
1876	7.81667	0.000	0.000	0.000	912.509	706.753	1325.240	0.000	0.000	0.000
1877	7.82083	0.000	0.000	0.000	912.060	706.318	1325.209	0.000	0.000	0.000
1878	7.82500	0.000	0.000	0.000	911.502	705.958	1325.194	0.000	0.000	0.000
1879	7.82917	0.000	0.000	0.000	910.871	705.638	1325.002	0.000	0.000	0.000
1880	7.83333	0.000	0.000	0.000	910.491	705.355	1325.096	0.000	0.000	0.000
1881	7.83750	0.000	0.000	0.000	909.905	705.220	1325.063	0.000	0.000	0.000
1882	7.84167	0.000	0.000	0.000	909.397	704.961	1325.146	0.000	0.000	0.000
1883	7.84583	0.000	0.000	0.000	908.500	704.863	1324.806	0.000	0.000	0.000
1884	7.85000	0.000	0.000	0.000	907.999	704.489	1324.873	0.000	0.000	0.000
1885	7.85417	0.000	0.000	0.000	907.374	704.241	1324.838	0.000	0.000	0.000
1886	7.85833	0.000	0.000	0.000	906.708	703.979	1324.666	0.000	0.000	0.000
1887	7.86250	0.000	0.000	0.000	906.237	703.714	1324.677	0.000	0.000	0.000
1888	7.86667	0.000	0.000	0.000	905.724	703.594	1324.714	0.000	0.000	0.000
1889	7.87083	0.000	0.000	0.000	905.157	703.435	1324.706	0.000	0.000	0.000
1890	7.87500	0.000	0.000	0.000	904.754	703.103	1324.633	0.000	0.000	0.000
1891	7.87917	0.000	0.000	0.000	904.177	703.024	1324.599	0.000	0.000	0.000
1892	7.88333	0.000	0.000	0.000	903.547	702.934	1324.577	0.000	0.000	0.000
1893	7.88750	0.000	0.000	0.000	903.296	702.636	1324.643	0.000	0.000	0.000
1894	7.89167	0.000	0.000	0.000	902.717	702.531	1324.417	0.000	0.000	0.000
1895	7.89583	0.000	0.000	0.000	902.406	702.406	1324.420	0.000	0.000	0.000
1896	7.90000	0.000	0.000	0.000	901.701	701.949	1324.166	0.000	0.000	0.000
1897	7.90417	0.000	0.000	0.000	901.209	701.895	1324.231	0.000	0.000	0.000
1898	7.90833	0.000	0.000	0.000	900.757	701.792	1324.126	0.000	0.000	0.000
1899	7.91250	0.000	0.000	0.000	900.396	701.570	1324.080	0.000	0.000	0.000
1900	7.91667	0.000	0.000	0.000	899.897	701.458	1324.091	0.000	0.000	0.000
1901	7.92083	0.000	0.000	0.000	899.386	701.321	1324.044	0.000	0.000	0.000
1902	7.92500	0.000	0.000	0.000	899.200	701.187	1323.978	0.000	0.000	0.000
1903	7.92917	0.000	0.000	0.000	898.793	701.036	1323.855	0.000	0.000	0.000
1904	7.93333	0.000	0.000	0.000	898.686	700.848	1324.118	0.000	0.000	0.000
1905	7.93750	0.000	0.000	0.000	898.350	700.753	1324.011	0.000	0.000	0.000
1906	7.94167	0.000	0.000	0.000	897.996	700.598	1323.832	0.000	0.000	0.000
1907	7.94583	0.000	0.000	0.000	897.646	700.558	1323.723	0.000	0.000	0.000
1908	7.95000	0.000	0.000	0.000	897.232	700.411	1323.507	0.000	0.000	0.000
1909	7.95417	0.000	0.000	0.000	896.878	700.389	1323.432	0.000	0.000	0.000
1910	7.95833	0.000	0.000	0.000	896.570	700.325	1323.295	0.000	0.000	0.000
1911	7.96250	0.000	0.000	0.000	896.132	700.313	1323.044	0.000	0.000	0.000
1912	7.96667	0.000	0.000	0.000	895.686	700.164	1323.007	0.000	0.000	0.000
1913	7.97083	0.000	0.000	0.000	895.296	700.162	1322.893	0.000	0.000	0.000
1914	7.97500	0.000	0.000	0.000	894.915	700.128	1322.619	0.000	0.000	0.000
1915	7.97917	0.000	0.000	0.000	894.343	700.070	1322.161	0.000	0.000	0.000
1916	7.98333	0.000	0.000	0.000	893.838	700.170	1321.753	0.000	0.000	0.000
1917	7.98750	0.000	0.000	0.000	893.930	699.748	1321.688	0.000	0.000	0.000
1918	7.99167	0.000	0.000	0.000	893.310	699.855	1321.333	0.000	0.000	0.000
1919	7.99583	0.000	0.000	0.000	893.496	699.489	1321.370	0.000	0.000	0.000
1920	8.00000	0.000	0.000	0.000	891.927	700.326	1320.476	0.000	0.000	0.000
